ADR name,Extra Trees Mean AUC,Web Mean AUC,Positive Count
Xerophthalmia,0.529494512649,0.482919,23.0
Abortion_spontaneous,0.528474903475,0.650689,14.0
Anosmia,0.527244894881,0.480775,18.0
Brain_oedema,0.527155243199,0.527966,18.0
Hypoglycaemia,0.527089090463,0.775241,144.0
Hypoaesthesia,0.526469964703,0.75661,246.0
Stridor,0.526335592831,0.602486,24.0
Diaphragmatic_hernia,0.526176508735,0.510857,15.0
Proteinuria,0.525625457141,0.796424,82.0
Colitis,0.525408606317,0.8384,159.0
Neurological_symptom,0.525313830314,0.607048,13.0
Renal_failure_acute,0.524782032204,0.783167,119.0
Organ_failure,0.524427150886,0.754414,20.0
Lip_swelling,0.52425997426,0.503071,15.0
Skin_discolouration,0.523627851728,0.817003,86.0
Hyperthermia,0.523621877692,0.447812,17.0
Upper_respiratory_tract_infection,0.523352128758,0.724788,200.0
Arterial_stenosis,0.523344017094,0.724777,11.0
Parosmia,0.523262249174,0.719318,51.0
Skin_ulcer,0.522945079696,0.808078,81.0
Tubulointerstitial_nephritis,0.522808693631,0.810066,73.0
Sexual_dysfunction,0.52150302818,0.608202,40.0
Hemiplegia,0.521273328976,0.590982,31.0
Cerebral_infarction,0.52123275236,0.602403,26.0
Uterine_haemorrhage,0.520685634816,0.567127,34.0
Aplasia,0.520656854168,0.636169,27.0
Tongue_disorder,0.519844430828,0.548793,25.0
Uterine_leiomyoma,0.518331219891,0.390765,22.0
Sinus_arrhythmia,0.517908622909,0.403711,13.0
Ear_disorder,0.517705679862,0.672206,42.0
Bundle_branch_block,0.517170147192,0.689838,53.0
Feeling_hot,0.517020002395,0.6267,32.0
Ejaculation_disorder,0.516920194004,0.752944,36.0
Carcinogenicity,0.516790419503,0.570795,18.0
Peripheral_vascular_disorder,0.516669466846,0.739751,47.0
Fibrocystic_breast_disease,0.516666666667,0.529321,11.0
Musculoskeletal_chest_pain,0.516639441639,0.439454,13.0
Tardive_dyskinesia,0.516497048541,0.88931,31.0
Urethral_pain,0.516132478632,0.480896,11.0
Application_site_reaction,0.515582411416,0.493093,35.0
Conjunctival_oedema,0.51552540913,0.796654,17.0
Dermatitis_exfoliative,0.51541620689,0.779203,154.0
Aspiration,0.514918314949,0.411993,27.0
Pneumonia_aspiration,0.514743589744,0.657035,11.0
Haemorrhage,0.513868785421,0.719124,349.0
Swelling_face,0.513445925245,0.604853,24.0
Iron_deficiency_anaemia,0.512316602317,0.529857,13.0
Renal_pain,0.512294593951,0.785369,50.0
Toothache,0.511923043834,0.831217,54.0
Balance_disorder,0.511909949165,0.5067,26.0
Gingival_hyperplasia,0.51142795876,0.625396,28.0
Uveitis,0.511385888991,0.502835,24.0
Paraesthesia_oral,0.511349112487,0.390199,30.0
Systemic_lupus_erythematosus,0.511275509879,0.869048,78.0
Testicular_disorder,0.509948320413,0.557658,17.0
Inflammatory_bowel_disease,0.509916759673,0.849882,23.0
Meningitis,0.509834193919,0.65995,42.0
Abnormal_faeces,0.509662691829,0.426393,18.0
Oesophageal_disorder,0.509368672023,0.795106,62.0
Neutrophil_count_decreased,0.509348290598,0.700883,11.0
Fungal_infection,0.509325659999,0.79081,64.0
Cerebral_ischaemia,0.509273265911,0.69414,39.0
Swelling,0.509154649872,0.762494,177.0
Ventricular_fibrillation,0.508673065861,0.862837,59.0
Extrasystoles,0.508651859504,0.805763,98.0
Renal_impairment,0.508553341636,0.798687,133.0
Blood_alkaline_phosphatase_increased,0.508400030525,0.774862,118.0
Injection_site_inflammation,0.507911220044,0.672888,25.0
Neoplasm_skin,0.50720796131,0.567978,23.0
Influenza_like_illness,0.5066902687,0.502568,26.0
Duodenitis,0.506667432598,0.598478,24.0
Gastric_disorder,0.506618758649,0.781231,85.0
Lung_infiltration,0.506580312855,0.720535,37.0
Pemphigus,0.506449971566,0.493156,16.0
Paralysis,0.506314397104,0.742337,107.0
Tetany,0.506207152122,0.425434,20.0
Deficiency_anaemia,0.506123232867,0.485867,15.0
Rectal_tenesmus,0.506116943715,0.664938,29.0
Pruritus_generalised,0.505791505792,0.516442,14.0
Benign_prostatic_hyperplasia,0.505589174339,0.452557,12.0
Pleural_effusion,0.504919333264,0.806661,82.0
Nephropathy,0.504658578733,0.883726,63.0
Vomiting,0.504515647453,0.759162,616.0
Serum_sickness,0.504361647566,0.720229,48.0
Hypertensive_crisis,0.504356349705,0.451288,16.0
Muscle_spasms,0.503957253164,0.728309,328.0
Encephalopathy,0.503911815911,0.825645,67.0
Urticaria,0.503883858914,0.734164,492.0
Bruxism,0.503828828829,0.518814,14.0
Hyperphosphataemia,0.503200641586,0.736761,29.0
Hot_flush,0.503104194256,0.773638,105.0
Convulsion,0.503004860623,0.737085,356.0
Injection_site_pain,0.501888414303,0.810534,72.0
Pharyngeal_oedema,0.501458766459,0.578438,13.0
Nephritis,0.501418387684,0.841214,90.0
Torsade_de_pointes,0.50106232546,0.795548,51.0
Feeling_jittery,0.500998404611,0.528997,27.0
Lethargy,0.500884475112,0.727895,121.0
Cyanosis,0.500744224815,0.721712,50.0
Osteoporotic_fracture,0.500587606838,0.44503,11.0
Respiratory_tract_infection,0.500413011462,0.723115,209.0
Tenderness,0.50033981817,0.753704,149.0
Oropharyngeal_pain,0.500209598693,0.810037,70.0
Face_oedema,0.500168203054,0.733269,171.0
Glucose_tolerance_decreased,0.500129198966,0.619262,17.0
Blepharitis,0.500067750678,0.746848,54.0
Hyperglycaemia,0.500061640095,0.785856,215.0
Colitis_ischaemic,0.499910767251,0.603683,18.0
Dysarthria,0.4992538338,0.776662,81.0
Iridocyclitis,0.499163449163,0.838942,14.0
Gallbladder_disorder,0.498635654886,0.47834,12.0
Melaena,0.49845495275,0.802342,109.0
Blister,0.498011400904,0.739403,65.0
Pruritus_genital,0.49793936093,0.557237,26.0
Metabolic_acidosis,0.497801448238,0.610793,30.0
Bursitis,0.497524212114,0.694388,50.0
Sialoadenitis,0.497425997426,0.549647,14.0
Scab,0.497390525601,0.473545,20.0
Prostatic_disorder,0.497090613799,0.731997,47.0
Blood_lactate_dehydrogenase_increased,0.496545946883,0.791799,64.0
Pancreatitis_acute,0.496207193468,0.478856,31.0
Neuralgia,0.496194785607,0.779044,77.0
Abdominal_pain_lower,0.496033182374,0.550169,19.0
Amblyopia,0.495933344693,0.820663,76.0
Hemiparesis,0.495701515469,0.417832,16.0
Drug_dependence,0.495610837967,0.477491,18.0
Dystonia,0.495405595813,0.813481,71.0
Ulcer,0.495244883771,0.721062,249.0
Fatigue,0.49518260009,0.734274,376.0
Anaemia_megaloblastic,0.495151796315,0.554468,15.0
Tenosynovitis,0.494695189245,0.44696,27.0
Rash_papular,0.494508159306,0.556411,30.0
Ageusia,0.494366096616,0.812992,76.0
Laryngitis,0.494196546424,0.791858,81.0
Immune_system_disorder,0.494179790516,0.79744,97.0
Temperature_intolerance,0.494177350427,0.672201,11.0
Alcohol_intolerance,0.493613305124,0.584272,19.0
Myoclonus,0.493460761854,0.786052,55.0
Vitreous_floaters,0.493222500394,0.677144,18.0
Dysgeusia,0.493062063067,0.692174,251.0
Retinal_disorder,0.493010903281,0.673297,31.0
Renal_failure,0.492088584907,0.747561,245.0
Photophobia,0.491870677216,0.797301,97.0
Gingival_bleeding,0.491852935552,0.588914,42.0
Angiopathy,0.491771763478,0.711472,152.0
Haematuria,0.491695807057,0.757556,208.0
Albuminuria,0.491564087932,0.780113,87.0
Prurigo,0.491548384883,0.477621,28.0
Extrapyramidal_disorder,0.491305904231,0.869266,73.0
Blepharospasm,0.491049153549,0.553394,12.0
Thrombocytopenic_purpura,0.490902008783,0.843551,61.0
Visual_impairment,0.490849447556,0.725059,255.0
Scotoma,0.490801127214,0.816056,71.0
Lymphadenopathy,0.490594012674,0.754827,143.0
Infection_susceptibility_increased,0.490592020592,0.527007,13.0
Regurgitation,0.490186615187,0.42359,14.0
Irritable_bowel_syndrome,0.489942373957,0.408543,19.0
Supraventricular_tachycardia,0.488346054876,0.768661,61.0
Vasculitis_necrotising,0.488221360896,0.749035,17.0
Chloasma,0.488116028116,0.680776,13.0
White_blood_cell_count_decreased,0.487818148548,0.531122,27.0
Tendon_disorder,0.48778763086,0.472919,22.0
Petechiae,0.487629703385,0.822639,86.0
Leukocytosis,0.487223424723,0.791207,98.0
Visual_acuity_reduced,0.486451819785,0.724228,35.0
Gastrointestinal_pain,0.485826771654,0.526776,29.0
Accommodation_disorder,0.485749527676,0.653017,24.0
Muscular_weakness,0.485629250214,0.779416,186.0
Influenza,0.485496990873,0.739189,263.0
Diarrhoea,0.485451000804,0.770738,560.0
Oral_disorder,0.485439065439,0.54543,13.0
Parotid_gland_enlargement,0.485170053775,0.698892,16.0
Cardiac_failure_congestive,0.485139983614,0.813829,171.0
Pleural_disorder,0.484685392866,0.830375,86.0
Shock,0.48442193744,0.781693,176.0
Agranulocytosis,0.484282725715,0.810201,212.0
Skin_odour_abnormal,0.484276363699,0.546966,19.0
Alanine_aminotransferase_increased,0.483988703976,0.770707,132.0
Gangrene,0.483974358974,0.527778,11.0
Hyperaesthesia,0.483575954986,0.761291,55.0
Blood_urea_increased,0.483438915012,0.844152,97.0
Eosinophilia,0.483438062724,0.807501,200.0
Epigastric_discomfort,0.48338312948,0.72809,31.0
Eructation,0.483039567624,0.775578,106.0
Premenstrual_syndrome,0.482947232947,0.645609,14.0
Haematochezia,0.482781166682,0.626542,30.0
Productive_cough,0.482425213675,0.409802,11.0
Pain,0.48237394814,0.764127,590.0
Coordination_abnormal,0.482335876649,0.845284,90.0
Discomfort,0.482130288159,0.756696,174.0
Anaphylactoid_reaction,0.481972674568,0.700411,168.0
Coma,0.481331704453,0.774905,121.0
Opportunistic_infection,0.48124461671,0.512184,17.0
Neuroleptic_malignant_syndrome,0.481171160834,0.834081,42.0
Abdominal_pain,0.481121118138,0.745078,478.0
Sputum_increased,0.480982532166,0.492798,18.0
Hiccups,0.480847953216,0.760031,107.0
Abdominal_pain_upper,0.480822155538,0.766273,98.0
Duodenal_ulcer,0.48079701706,0.62475,39.0
Pleurisy,0.480792420327,0.48181,17.0
Choreoathetosis,0.480608258929,0.68083,23.0
Miosis,0.480319888374,0.75878,30.0
Viral_infection,0.480089255729,0.800331,101.0
Aspartate_aminotransferase_increased,0.479924896237,0.778046,136.0
Meningitis_aseptic,0.47974039554,0.387152,19.0
Infestation,0.47952357644,0.803111,110.0
Cholelithiasis,0.479473674366,0.811413,66.0
Lower_respiratory_tract_infection,0.479293754539,0.47696,26.0
Onycholysis,0.479239406731,0.454873,21.0
Lacrimation_increased,0.478977316087,0.813636,119.0
Weight_increased,0.478762531956,0.753821,223.0
Cystitis_haemorrhagic,0.47859922179,0.479651,20.0
Protrusion_tongue,0.478563756485,0.949984,22.0
Nausea,0.478406288039,0.810474,660.0
Hepatic_function_abnormal,0.478392917925,0.757654,205.0
Night_sweats,0.47831128952,0.588996,27.0
Macular_oedema,0.478205128205,0.46871,11.0
Angina_unstable,0.478186907838,0.564607,17.0
Hepatic_necrosis,0.478149261207,0.801996,65.0
Gastrooesophageal_reflux_disease,0.478095941305,0.791663,75.0
Cerebellar_syndrome,0.478044871795,0.577214,11.0
Skin_disorder,0.477629107276,0.80002,120.0
Dehydration,0.477437641723,0.785289,146.0
Thrombophlebitis,0.47743477107,0.820605,156.0
Hypertriglyceridaemia,0.477401670173,0.670571,44.0
Dermatitis_contact,0.477280522635,0.802713,120.0
Nephropathy_toxic,0.477060880198,0.906982,52.0
Mydriasis,0.4768612936,0.839575,76.0
Bone_disorder,0.476838592465,0.541402,42.0
Urinary_hesitation,0.476365272672,0.589287,24.0
Nodal_arrhythmia,0.476291951292,0.557815,12.0
Gastrointestinal_haemorrhage,0.476172659892,0.760928,147.0
Glycosuria,0.475602123942,0.827747,105.0
Erythema,0.475408143194,0.726462,420.0
Thrombocytosis,0.47502186164,0.736283,46.0
Purpura,0.47497156104,0.750157,214.0
Dyspareunia,0.474946581197,0.39735,11.0
Rhinitis,0.474931430577,0.729202,233.0
Porphyria,0.474828090959,0.543857,25.0
Pneumonia,0.474803532326,0.728284,228.0
Gastroenteritis,0.474744051014,0.785783,150.0
Infarction,0.474625027559,0.748399,218.0
Throat_irritation,0.47423840792,0.627542,36.0
Eyelid_oedema,0.474178164876,0.50855,16.0
Scleritis,0.474113330363,0.714281,12.0
Acidosis,0.474022383305,0.80588,80.0
Photopsia,0.473923928453,0.348996,18.0
Nephrolithiasis,0.473895871234,0.778613,78.0
Mood_swings,0.473726238159,0.766886,149.0
Nightmare,0.473607323844,0.851551,76.0
Burning_sensation,0.473500862813,0.797816,59.0
Breast_tenderness,0.47313793573,0.706618,25.0
Hepatic_cirrhosis,0.473133566638,0.57504,29.0
Eye_disorder,0.473083413721,0.755237,123.0
Keratitis,0.472847473833,0.797628,71.0
Leiomyoma,0.47284527052,0.333223,15.0
Prostatitis,0.472705053955,0.444046,12.0
Opisthotonus,0.472329472329,0.487692,14.0
Oedema,0.472144244585,0.711721,515.0
Dizziness,0.472032810514,0.739191,561.0
Movement_disorder,0.471917432383,0.527619,15.0
Myocardial_infarction,0.47173732171,0.756291,211.0
Ataxia,0.471734963109,0.818044,162.0
Fluid_overload,0.471712466278,0.642104,33.0
Nephrotic_syndrome,0.471586116734,0.734449,48.0
Wound_infection,0.4712998713,0.457147,14.0
Intestinal_perforation,0.470990466347,0.456141,21.0
Disease_progression,0.470975280758,0.493782,34.0
Haemorrhage_intracranial,0.470764284556,0.37952,21.0
Rash_maculo-papular,0.470651355812,0.745005,111.0
Hyperhidrosis,0.470618629618,0.74496,393.0
Hyperkinesia,0.47014966246,0.763055,135.0
Skin_exfoliation,0.469491213658,0.768464,87.0
Akathisia,0.469453261073,0.85907,45.0
Phlebitis,0.469438611353,0.747756,111.0
Pyelonephritis,0.468954665668,0.695611,37.0
Cyst,0.468558809856,0.803075,74.0
Testicular_pain,0.468368700927,0.644025,15.0
Hyperthyroidism,0.468260854648,0.502377,28.0
Hepatosplenomegaly,0.467735042735,0.579502,11.0
Thinking_abnormal,0.467726739993,0.730907,84.0
Hangover,0.46772039897,0.646264,12.0
Confusional_state,0.46726515058,0.759663,352.0
Inflammation,0.466960563803,0.810446,116.0
Breast_engorgement,0.466810835561,0.437322,12.0
Eye_pain,0.466768331977,0.734206,117.0
Transient_ischaemic_attack,0.466727226366,0.748581,44.0
Dental_caries,0.466714576596,0.463272,32.0
Hyperreflexia,0.466708433735,0.692823,43.0
Urine_abnormality,0.466671474883,0.74759,51.0
Arrhythmia,0.466605683642,0.753031,265.0
Myopathy,0.46656612592,0.806869,87.0
Nystagmus,0.46644549282,0.847001,63.0
Dysmenorrhoea,0.466444190986,0.739676,96.0
Multi-organ_failure,0.466195178695,0.549519,12.0
Lung_disorder,0.465764377493,0.783471,70.0
Atopy,0.465735835503,0.619397,15.0
Corneal_opacity,0.465611541774,0.530695,17.0
Musculoskeletal_disorder,0.465530785284,0.683548,40.0
Emotional_distress,0.465283138627,0.492582,27.0
Eye_irritation,0.465228841004,0.855516,79.0
Leukaemia,0.465130248238,0.683816,39.0
Orthostatic_hypotension,0.46511784734,0.778369,169.0
Photosensitivity_reaction,0.465103353169,0.801163,217.0
Dry_skin,0.46498632946,0.780826,166.0
Respiratory_depression,0.464770877987,0.639802,50.0
Tinnitus,0.464769701693,0.781798,261.0
Pallor,0.464412017666,0.797927,73.0
Hypochromic_anaemia,0.46429932826,0.601477,36.0
Pneumothorax,0.464026238535,0.552962,22.0
Apnoea,0.463838521452,0.815921,78.0
Proctitis,0.46347182173,0.61689,21.0
Pyuria,0.462895008606,0.75165,42.0
Rash_erythematous,0.462732005658,0.74739,58.0
Injection_site_reaction,0.462356075234,0.770605,81.0
Aplastic_anaemia,0.462211725896,0.855538,116.0
Cardiomyopathy,0.462101407862,0.778035,54.0
Laryngospasm,0.46200357451,0.80071,58.0
Hyperpyrexia,0.461952241986,0.642457,21.0
Asthma,0.461833996189,0.763285,176.0
Polyneuropathy,0.461647529878,0.51245,21.0
Suicidal_ideation,0.461003312756,0.805219,40.0
Crystalluria,0.460435729847,0.635392,28.0
Epistaxis,0.459176384404,0.729752,223.0
Balanitis,0.459020765271,0.581017,12.0
Paraesthesia,0.45898133667,0.722091,416.0
Hearing_impaired,0.458947769715,0.767683,105.0
Diverticulitis,0.458831295164,0.69217,22.0
Renal_tubular_disorder,0.458529458335,0.76948,45.0
Nasal_ulcer,0.458333333333,0.908397,14.0
Sinus_arrest,0.458010335917,0.603346,17.0
Lipase_increased,0.457959401709,0.56689,11.0
Anaphylactic_shock,0.457903830271,0.744231,283.0
Myopia,0.457547414524,0.50525,16.0
Dermatitis_atopic,0.457529073688,0.602455,30.0
Headache,0.457348910283,0.738737,619.0
Interstitial_lung_disease,0.457175529102,0.779764,85.0
Cognitive_disorder,0.456682477679,0.53605,23.0
Ventricular_extrasystoles,0.45659978923,0.801914,80.0
Hyperbilirubinaemia,0.45632160718,0.791732,90.0
Depressed_level_of_consciousness,0.456313736475,0.59353,31.0
Arthralgia,0.456062467414,0.740763,352.0
Bone_pain,0.455778945107,0.779998,99.0
Oral_candidiasis,0.455288960773,0.848115,75.0
Keratopathy,0.455128205128,0.476958,11.0
Hydronephrosis,0.454857235863,0.698224,23.0
Chromaturia,0.454803403077,0.512938,18.0
Cataract,0.454507481414,0.826545,132.0
Oesophagitis,0.454403818397,0.777206,153.0
Cholangitis,0.454326477673,0.480959,20.0
Throat_tightness,0.454323933408,0.799435,37.0
Optic_nerve_disorder,0.454244151599,0.689622,40.0
Delusion,0.453829016987,0.83365,56.0
Insomnia,0.453668807313,0.758672,410.0
Osteoarthritis,0.453634531542,0.463124,15.0
Ear_pain,0.453583300093,0.796373,137.0
Conjunctivitis,0.453536876075,0.741467,226.0
Lung_neoplasm_malignant,0.453461799765,0.292067,20.0
Sleep_disorder,0.453228791045,0.772602,109.0
Cardiac_flutter,0.452979088935,0.59047,36.0
Glossitis,0.452822323667,0.799889,112.0
Hypotonia,0.452627600748,0.806582,56.0
Asthenia,0.452584285614,0.75844,482.0
Arterial_disorder,0.452547905909,0.55186,42.0
Irritability,0.452195052528,0.763643,114.0
Oedema_peripheral,0.452063124885,0.749937,239.0
Goitre,0.451986218291,0.647097,34.0
Strabismus,0.451576576577,0.392372,14.0
Cardiovascular_disorder,0.451522592159,0.804282,78.0
Penis_disorder,0.451517963146,0.605357,15.0
Hypersensitivity,0.451441429094,0.792398,504.0
Back_pain,0.451408142753,0.737344,287.0
Hypophosphataemia,0.451282062039,0.831567,52.0
Electrocardiogram_abnormal,0.451236104198,0.747632,54.0
Pharyngitis,0.451230334567,0.737738,271.0
Aggression,0.450756354865,0.824192,87.0
Completed_suicide,0.450705143466,0.841833,63.0
Mastitis,0.450660342262,0.373078,23.0
Cardiac_fibrillation,0.450537193647,0.761701,153.0
Cold_sweat,0.45042451089,0.414166,16.0
Hypertension,0.450393155972,0.744634,362.0
Dysphoria,0.450025890065,0.578511,18.0
Dizziness_postural,0.450021533161,0.400643,17.0
Mediastinal_disorder,0.44978531629,0.781047,114.0
Gynaecomastia,0.449686643879,0.808095,123.0
Cellulitis,0.449624592141,0.801936,87.0
Arachnoiditis,0.449601630535,0.706334,20.0
Urinary_tract_disorder,0.449366078317,0.778275,123.0
Depersonalisation,0.449257621513,0.836543,59.0
Jaundice,0.449104444567,0.726555,267.0
Hypokinesia,0.448708532603,0.774326,63.0
Nocturia,0.448697596275,0.790115,110.0
Oculogyric_crisis,0.448683732752,0.776295,26.0
Cardiac_failure,0.448561322743,0.767597,237.0
Dysphonia,0.448523365256,0.80153,94.0
Gastritis,0.448296092235,0.776012,164.0
Atrioventricular_block,0.448240611361,0.825128,114.0
Thrombocytopenia,0.448193734054,0.806264,409.0
Body_temperature_increased,0.448181629755,0.741708,445.0
Weight_decreased,0.448136476813,0.770119,180.0
Salpingitis,0.448066033066,0.427578,13.0
Salivary_gland_enlargement,0.447918596751,0.468869,20.0
Tachycardia,0.447886121772,0.750568,385.0
Syncope,0.447766210646,0.726656,321.0
Pulmonary_oedema,0.447559901339,0.767799,131.0
Eyelid_ptosis,0.447509663719,0.79036,49.0
Haematoma,0.447419793734,0.804897,69.0
Hyponatraemia,0.447201309483,0.827872,132.0
Malaise,0.447167244675,0.723338,388.0
Nervous_system_disorder,0.44712995338,0.762413,167.0
Fungal_skin_infection,0.446900201613,0.753684,47.0
Local_reaction,0.446899155763,0.808875,46.0
Hyperlipidaemia,0.446356782858,0.815643,67.0
Nasal_congestion,0.446213091734,0.797135,124.0
Toxic_epidermal_necrolysis,0.446005261079,0.800066,204.0
Torticollis,0.445962817885,0.527924,21.0
Bronchospasm,0.44587235681,0.778139,167.0
Eye_haemorrhage,0.445748896836,0.489807,34.0
Angioedema,0.445678649749,0.764609,287.0
Angina_pectoris,0.445576138763,0.762301,188.0
Inappropriate_antidiuretic_hormone_secretion,0.445574519151,0.793544,49.0
Alopecia,0.445332454059,0.744294,314.0
Candida_infection,0.445123918088,0.812476,140.0
Leukopenia,0.445097972139,0.790648,357.0
Fibrosis,0.445080757512,0.761992,70.0
Anxiety,0.444720805902,0.703699,339.0
Dyspepsia,0.444591815314,0.722818,407.0
Stupor,0.44442227495,0.777492,59.0
Vertigo,0.444353672005,0.729884,334.0
Prothrombin_level_decreased,0.444307034389,0.432541,18.0
Dysuria,0.444214667319,0.77409,199.0
Dyskinesia,0.443872849837,0.854022,73.0
Pain_in_extremity,0.443849575267,0.762636,122.0
Dry_eye,0.443420179586,0.798105,99.0
Ileus,0.443317844624,0.811111,88.0
Hepatitis,0.443065801524,0.748527,283.0
Polyuria,0.442973678268,0.784915,126.0
Skin_hyperpigmentation,0.442915980124,0.844064,52.0
Drug_interaction,0.442853910795,0.815933,77.0
Sticky_skin,0.442609936423,0.537867,18.0
Red_blood_cell_sedimentation_rate_increased,0.442389869372,0.543839,22.0
Myositis,0.44235394628,0.765087,48.0
Psoriasis,0.442264354301,0.832762,61.0
Mouth_ulceration,0.442248081954,0.793479,126.0
Gout,0.442001133108,0.806592,99.0
Optic_neuritis,0.441932753228,0.746235,54.0
Otitis_media,0.441875465467,0.815928,94.0
Salivary_hypersecretion,0.441766051399,0.821717,104.0
Thrombosis,0.441626366758,0.727278,144.0
Anaemia,0.441596116655,0.806591,417.0
Retinal_haemorrhage,0.441572837623,0.689832,19.0
Hepatitis_fulminant,0.44135464368,0.563191,15.0
Restless_legs_syndrome,0.441185897436,0.316784,11.0
White_blood_cell_count_increased,0.441023166023,0.455769,14.0
Pathological_fracture,0.440890144095,0.807737,48.0
Ear_infection,0.440546906797,0.835589,117.0
Neuritis,0.440474102789,0.766603,92.0
Flushing,0.44030255161,0.726549,260.0
Ventricular_tachycardia,0.440276915552,0.850097,87.0
