ADR name,Extra Trees Mean AUC,Web Mean AUC,Positive Count
Lymphoedema,0.591564542484,0.621039,25.0
Adenoma_benign,0.591553806554,0.649465,13.0
Pulmonary_hypertension,0.591457950368,0.475964,24.0
Cardiac_flutter,0.59073230886,0.59047,36.0
Cushingoid,0.590696496067,0.870991,39.0
Intermittent_claudication,0.590590008613,0.415766,17.0
Hangover,0.590538684289,0.646264,12.0
Osteonecrosis,0.590157455218,0.792867,44.0
Depersonalisation,0.589827796951,0.836543,59.0
Haematocrit_decreased,0.589753433926,0.571286,24.0
Effusion,0.589740191648,0.829935,95.0
Rhinorrhoea,0.589680732645,0.86514,60.0
Faecal_incontinence,0.589454212454,0.670771,41.0
Cerebral_thrombosis,0.588596673597,0.551622,13.0
Atrial_fibrillation,0.588493585758,0.775347,129.0
Musculoskeletal_chest_pain,0.588222453222,0.439454,13.0
Chest_discomfort,0.588142528378,0.79907,64.0
Dry_skin,0.587842201658,0.780826,166.0
Cardio-respiratory_arrest,0.587812230835,0.527456,17.0
Opisthotonus,0.587612612613,0.487692,14.0
Dystonia,0.587422000805,0.813481,71.0
Dysphonia,0.586995505259,0.80153,94.0
Conjunctivitis,0.586853323221,0.741467,226.0
Unintended_pregnancy,0.586312741313,0.596022,13.0
Nephrotic_syndrome,0.585682082844,0.734449,48.0
Injection_site_haemorrhage,0.584942084942,0.547244,14.0
Herpes_virus_infection,0.584894608182,0.796064,134.0
Optic_nerve_disorder,0.583794025364,0.689622,40.0
Sedation,0.583661223125,0.856661,67.0
Sputum_increased,0.583611085975,0.492798,18.0
Vasculitis,0.582897551109,0.788433,148.0
Skin_irritation,0.582606841994,0.565345,33.0
Fibrocystic_breast_disease,0.582478632479,0.529321,11.0
Urticaria,0.582337808984,0.734164,492.0
Sinus_bradycardia,0.581596894473,0.707134,39.0
Lenticular_opacities,0.580589321563,0.535819,18.0
Hypotonia,0.580413334925,0.806582,56.0
Oesophagitis,0.580288985113,0.777206,153.0
Somnolence,0.579812561662,0.791027,420.0
Fluid_retention,0.578931569043,0.78288,66.0
Gastroenteritis,0.578870314305,0.785783,150.0
Renal_pain,0.5786298325,0.785369,50.0
Haemolytic_anaemia,0.57814021586,0.803311,162.0
Elderly,0.57806542756,0.569203,25.0
Productive_cough,0.577884615385,0.409802,11.0
Inappropriate_antidiuretic_hormone_secretion,0.577639053205,0.793544,49.0
Lymphadenopathy,0.577179989165,0.754827,143.0
Pseudomembranous_colitis,0.577007252351,0.939515,48.0
Burning_sensation,0.576824489502,0.797816,59.0
Osteoarthropathy,0.576287001287,0.455577,14.0
Ejaculation_delayed,0.576121794872,0.475362,11.0
Atopy,0.575550467411,0.619397,15.0
Weight_decreased,0.575549961364,0.770119,180.0
Dyskinesia,0.575522198977,0.854022,73.0
Dysmenorrhoea,0.574943263454,0.739676,96.0
Papule,0.574626068376,0.48659,11.0
Neuroleptic_malignant_syndrome,0.574444253203,0.834081,42.0
Lymphoma,0.574436221075,0.742998,42.0
Ischaemia,0.574120071936,0.784338,120.0
Rhinitis,0.573756142305,0.729202,233.0
Cholangitis,0.573682910259,0.480959,20.0
Erectile_dysfunction,0.573358023412,0.750528,201.0
Atrophy,0.573273609635,0.84246,79.0
Diaphragmatic_hernia,0.573058773059,0.510857,15.0
Dermatitis_acneiform,0.572955225129,0.957548,34.0
Coombs_direct_test_positive,0.572791679042,0.983384,12.0
Alkalosis_hypokalaemic,0.572660447934,0.943541,21.0
Myeloid_leukaemia,0.572501159846,0.508547,19.0
Superinfection,0.572009218521,0.803831,15.0
Goitre,0.571836376184,0.647097,34.0
Vaginal_inflammation,0.571444823958,0.830903,114.0
Bradycardia,0.571429890291,0.755597,229.0
Breast_enlargement,0.570870308376,0.81627,53.0
Oral_pain,0.570592020592,0.569968,14.0
Myocardial_ischaemia,0.570527637339,0.79591,72.0
Blood_urine,0.570138888889,0.444923,11.0
Menstruation_irregular,0.569787379973,0.838869,62.0
Acidosis,0.569694383337,0.80588,80.0
Dehydration,0.569618467542,0.785289,146.0
Xerophthalmia,0.569568452381,0.482919,23.0
Respiratory_tract_infection,0.569282405925,0.723115,209.0
Renal_tubular_necrosis,0.56926317402,0.54792,24.0
Euphoric_mood,0.569245408131,0.811843,111.0
Red_blood_cell_sedimentation_rate_increased,0.569215608787,0.543839,22.0
Breast_feeding,0.569037414822,0.759616,49.0
Mouth_ulceration,0.569013421955,0.793479,126.0
Eye_irritation,0.568643942124,0.855516,79.0
Neoplasm_malignant,0.568638116273,0.784123,112.0
Cataract,0.568585685623,0.826545,132.0
Hypophosphataemia,0.568523326735,0.831567,52.0
Scrotal_oedema,0.5684834336,0.422678,16.0
Haemorrhoids,0.568363976123,0.719241,53.0
Cough,0.568324980333,0.765996,344.0
Faeces_discoloured,0.567681623932,0.550181,11.0
Rash_papular,0.567519685039,0.556411,30.0
Infection,0.567411689958,0.763142,371.0
Glycosuria,0.567302718222,0.827747,105.0
Pigmentation_disorder,0.56723554919,0.781193,56.0
Bursitis,0.567109232357,0.694388,50.0
Coma_hepatic,0.566346153846,0.686196,11.0
Cystitis,0.566279069767,0.733929,131.0
Movement_disorder,0.565971785739,0.527619,15.0
Left_ventricular_dysfunction,0.56582021582,0.547119,12.0
Ovarian_cyst,0.565514792168,0.688646,20.0
Cellulitis,0.565299855982,0.801936,87.0
Candida_infection,0.565255402988,0.812476,140.0
Scotoma,0.564944394122,0.816056,71.0
Endocrine_disorder,0.564853063046,0.79027,44.0
Pollakiuria,0.564771205357,0.802987,191.0
Ventricular_fibrillation,0.564533002588,0.862837,59.0
Ecchymosis,0.563985749934,0.769206,143.0
Oesophageal_disorder,0.563795806388,0.795106,62.0
Chorea,0.563612476833,0.510964,18.0
Ventricular_extrasystoles,0.563212000272,0.801914,80.0
Skin_infection,0.562952001691,0.541636,22.0
Hemiplegia,0.562130548899,0.590982,31.0
Mediastinal_disorder,0.561601804413,0.781047,114.0
Immunosuppression,0.561335403727,0.868188,34.0
Drug_hypersensitivity,0.560538445422,0.359816,16.0
Libido_increased,0.560490727456,0.821554,53.0
Diverticulitis,0.560456764175,0.69217,22.0
Nervousness,0.560005622722,0.769565,272.0
Platelet_count_decreased,0.559478906101,0.68702,43.0
Swelling_face,0.559470422283,0.604853,24.0
Herpes_zoster,0.559443007972,0.812743,78.0
Protrusion_tongue,0.559438041389,0.949984,22.0
Growth_retardation,0.559341034999,0.759232,18.0
Cystitis_haemorrhagic,0.559307640047,0.479651,20.0
Supraventricular_tachycardia,0.559109235005,0.768661,61.0
Asthma,0.558729740132,0.763285,176.0
Cleft_palate,0.55860042735,0.830885,11.0
Dermatitis,0.558555345336,0.735792,313.0
Hepatitis_cholestatic,0.558525210699,0.59879,33.0
Pneumonia,0.558393366509,0.728284,228.0
Colitis_ulcerative,0.558387956062,0.432941,16.0
Pyelonephritis,0.558274229091,0.695611,37.0
Coordination_abnormal,0.558249269408,0.845284,90.0
Hirsutism,0.558184617567,0.882682,79.0
Visual_impairment,0.558053296016,0.725059,255.0
Subdural_haematoma,0.558012078012,0.60168,13.0
Arterial_thrombosis,0.557816537468,0.556306,17.0
Arthritis,0.557739084006,0.783336,146.0
Disturbance_in_attention,0.557489304315,0.483648,23.0
Apathy,0.557469462408,0.852088,62.0
Diabetes_mellitus,0.557370545269,0.780693,138.0
Tetany,0.557315792724,0.425434,20.0
Nervous_system_disorder,0.557254724442,0.762413,167.0
Oedema_peripheral,0.556875458631,0.749937,239.0
Haematuria,0.556854665828,0.757556,208.0
Amnesia,0.556822794152,0.760916,133.0
Pathological_fracture,0.55666485732,0.807737,48.0
Muscular_weakness,0.556603692387,0.779416,186.0
Erythema_multiforme,0.555874672014,0.773141,201.0
Sialoadenitis,0.555662805663,0.549647,14.0
Atrioventricular_block,0.555630164398,0.825128,114.0
Bone_disorder,0.555171352075,0.541402,42.0
Neutropenia,0.554992603653,0.843134,226.0
Cyanosis,0.554544236723,0.721712,50.0
Urinary_incontinence,0.554378663004,0.790224,118.0
Conjunctival_haemorrhage,0.554101136983,0.584508,25.0
Sensation_of_foreign_body,0.553917037544,0.683326,30.0
Drug_eruption,0.553836681493,0.50091,36.0
Arthralgia,0.553747894074,0.740763,352.0
Encephalopathy,0.553735408966,0.825645,67.0
Libido_decreased,0.553678619197,0.786685,136.0
Pelvic_pain,0.553584182372,0.817519,64.0
Jaundice_cholestatic,0.55339698167,0.764539,96.0
Pharyngitis,0.55299173287,0.737738,271.0
Blood_uric_acid_increased,0.552866005088,0.527242,18.0
Speech_disorder,0.552487014655,0.823249,81.0
Testicular_pain,0.552349026768,0.644025,15.0
Catatonia,0.552035081218,0.44769,20.0
Sinus_arrest,0.551593453919,0.603346,17.0
Alopecia,0.551185292695,0.744294,314.0
Tachycardia,0.550876684653,0.750568,385.0
Muscle_rigidity,0.550638632225,0.830237,72.0
Venous_thrombosis,0.550340570456,0.742252,89.0
Erythema,0.550267412236,0.726462,420.0
Hydrocephalus,0.549946581197,0.469934,11.0
Breath_odour,0.549740963752,0.570163,27.0
Incontinence,0.549613581889,0.770696,143.0
Aplasia_pure_red_cell,0.549572649573,0.680875,11.0
Diarrhoea,0.549257639606,0.770738,560.0
Bone_pain,0.549254259136,0.779998,99.0
Weight_increased,0.549066620505,0.753821,223.0
Gastrointestinal_haemorrhage,0.548962440877,0.760928,147.0
Nitrogen_balance_negative,0.548650365094,0.904662,24.0
Myocardial_infarction,0.548550159995,0.756291,211.0
Suicide_attempt,0.548488365761,0.489225,36.0
Sudden_death,0.548410144526,0.728681,37.0
Arrhythmia,0.548187047035,0.753031,265.0
Chest_pain,0.547537179251,0.719894,329.0
Wheezing,0.547288383438,0.84308,82.0
Transaminases_increased,0.547062222627,0.793659,52.0
Vision_blurred,0.546868373435,0.805852,282.0
Blood_alkaline_phosphatase_increased,0.546861263736,0.774862,118.0
Cachexia,0.546739685458,0.542892,25.0
Carbohydrate_tolerance_decreased,0.546563909903,0.88833,28.0
Constipation,0.546469322265,0.784975,415.0
Feeling_hot,0.546292969218,0.6267,32.0
Osteoporosis,0.546099951515,0.850289,80.0
Gynaecomastia,0.546009451429,0.808095,123.0
Pleurisy,0.545822566753,0.48181,17.0
Epididymitis,0.545710784314,0.503489,24.0
Leukopenia,0.545436373783,0.790648,357.0
Withdrawal_syndrome,0.545194206155,0.709148,25.0
Cheilitis,0.544898623512,0.327346,23.0
Meningitis,0.544860202716,0.65995,42.0
Seasonal_allergy,0.544754721499,0.648798,16.0
Syncope,0.544535554365,0.726656,321.0
Haematoma,0.544286462405,0.804897,69.0
Breast_disorder,0.544030417835,0.798989,68.0
Thrombosis,0.543917106302,0.727278,144.0
Viral_infection,0.543887726369,0.800331,101.0
Infertility,0.543664977528,0.448177,18.0
Skin_ulcer,0.543231618111,0.808078,81.0
Ileus,0.543223093854,0.811111,88.0
Tubulointerstitial_nephritis,0.543140632264,0.810066,73.0
Second_primary_malignancy,0.543068640217,0.836513,24.0
Oesophageal_ulcer,0.54298191848,0.697459,38.0
Skin_odour_abnormal,0.542919336467,0.546966,19.0
Parotid_gland_enlargement,0.542441611046,0.698892,16.0
Abortion_spontaneous,0.542245817246,0.650689,14.0
Urinary_retention,0.542082709068,0.798327,164.0
Gout,0.541910066218,0.806592,99.0
Gangrene,0.541773504274,0.527778,11.0
Discomfort,0.54164509623,0.756696,174.0
Vulvovaginal_candidiasis,0.541378499617,0.705669,49.0
Benign_intracranial_hypertension,0.541338236796,0.853533,39.0
Skin_hyperpigmentation,0.5412961812,0.844064,52.0
Convulsion,0.541211341345,0.737085,356.0
Otitis_media,0.541143836698,0.815928,94.0
Shock,0.541019610079,0.781693,176.0
Visual_acuity_reduced,0.541015311849,0.724228,35.0
Seborrhoeic_dermatitis,0.541010048541,0.816457,58.0
Angioedema,0.540783925961,0.764609,287.0
Thirst,0.540762452348,0.798018,125.0
Hypernatraemia,0.540499849443,0.806804,53.0
Body_temperature_decreased,0.540256318122,0.610946,32.0
Dysgeusia,0.540222397527,0.692174,251.0
Abscess,0.540204510758,0.756335,99.0
Jaundice,0.540100797648,0.726555,267.0
Hypertonia,0.5400166044,0.755833,134.0
Hypoproteinaemia,0.539669421488,0.673574,32.0
Eczema,0.539528218695,0.781505,145.0
Salivary_hypersecretion,0.539223025455,0.821717,104.0
Cardiovascular_disorder,0.538823043011,0.804282,78.0
Pyuria,0.538763052209,0.75165,42.0
Ageusia,0.538737900052,0.812992,76.0
Urinary_tract_infection,0.538691154917,0.769366,214.0
Haemoptysis,0.538480822873,0.796333,73.0
Haemorrhage_intracranial,0.538244988535,0.37952,21.0
Perineal_pain,0.538052173052,0.588065,13.0
Joint_stiffness,0.53802780878,0.5466,23.0
Lupus_miliaris_disseminatus_faciei,0.537772042411,0.946706,23.0
Depression,0.537686361423,0.757686,52.0
Paraplegia,0.537659811006,0.785591,20.0
Pulmonary_embolism,0.537593594797,0.718263,112.0
Pancreatitis,0.537568553496,0.759527,240.0
Bronchospasm,0.537516910173,0.778139,167.0
Oropharyngeal_pain,0.537469305631,0.810037,70.0
Dry_throat,0.537384954381,0.456176,33.0
Myopia,0.537168397634,0.50525,16.0
Stupor,0.537149482312,0.777492,59.0
Connective_tissue_disorder,0.537093679317,0.797116,103.0
Laryngeal_oedema,0.536594826206,0.809269,55.0
Compression_fracture,0.536400792686,0.914266,22.0
Bronchitis,0.536372011491,0.753287,203.0
Ear_infection,0.535729209063,0.835589,117.0
Hallucination,0.535655293785,0.762019,214.0
Gastrointestinal_disorder,0.535624349057,0.735356,253.0
Disseminated_intravascular_coagulation,0.535508555927,0.651034,37.0
Nasal_dryness,0.535337195433,0.586772,22.0
Fungal_skin_infection,0.535276657706,0.753684,47.0
Cytomegalovirus_infection,0.535177210177,0.414691,12.0
Abdominal_distension,0.535112152354,0.751606,184.0
Hiccups,0.534761092546,0.760031,107.0
Retinal_haemorrhage,0.534755168318,0.689832,19.0
Mania,0.534628780662,0.81778,50.0
Pancreatic_disorder,0.534453227931,0.734962,32.0
Alanine_aminotransferase_increased,0.534416393071,0.770707,132.0
Pulmonary_oedema,0.534410035877,0.767799,131.0
Breast_neoplasm,0.53421060028,0.455577,36.0
Gastric_disorder,0.534112649126,0.781231,85.0
Breast_pain,0.533634776086,0.783613,75.0
Toothache,0.533588973078,0.831217,54.0
Hypoaesthesia,0.533538683165,0.75661,246.0
Skin_test_positive,0.533511094126,0.929211,21.0
Throat_tightness,0.533435245587,0.799435,37.0
Balanitis,0.533358702109,0.581017,12.0
Uterine_haemorrhage,0.533246544116,0.567127,34.0
Colitis_ischaemic,0.533034131317,0.603683,18.0
Uveitis,0.532954516442,0.502835,24.0
Extrasystoles,0.532647907648,0.805763,98.0
Gingival_bleeding,0.532493784662,0.588914,42.0
Skin_exfoliation,0.532423972593,0.768464,87.0
Glaucoma,0.531616908176,0.83354,85.0
Hepatitis,0.53156866383,0.748527,283.0
Neck_pain,0.531310172565,0.835583,94.0
Extrapyramidal_disorder,0.531255578801,0.869266,73.0
Acne,0.531150617847,0.738401,162.0
Antinuclear_antibody_positive,0.531057759937,0.575453,27.0
Prurigo,0.53101916182,0.477621,28.0
Tachyarrhythmia,0.530929487179,0.582961,11.0
Ulcerative_keratitis,0.530733943626,0.758562,21.0
Colitis,0.529751152898,0.8384,159.0
Confusional_state,0.529437014179,0.759663,352.0
Bundle_branch_block,0.529351984696,0.689838,53.0
Aplastic_anaemia,0.529298745439,0.855538,116.0
Deep_vein_thrombosis,0.529274997175,0.742362,93.0
Diplopia,0.528860257397,0.798673,139.0
Hypoglycaemia,0.528520073691,0.775241,144.0
Sexual_dysfunction,0.528410022912,0.608202,40.0
Cardiac_murmur,0.528334120928,0.570182,18.0
Ear_pain,0.528289308455,0.796373,137.0
Breast_tenderness,0.528207550381,0.706618,25.0
Blindness,0.528061040705,0.73347,89.0
Skin_striae,0.527750915751,0.948941,41.0
Hearing_impaired,0.527501067078,0.767683,105.0
Acute_myeloid_leukaemia,0.527288417986,0.86328,16.0
Immune_system_disorder,0.527174453899,0.79744,97.0
Infarction,0.526810878152,0.748399,218.0
Parosmia,0.526785962073,0.719318,51.0
Leukaemia,0.526748799673,0.683816,39.0
Hepatomegaly,0.526691948804,0.839664,69.0
Tooth_disorder,0.52665380408,0.76986,80.0
Benign_neoplasm_of_skin,0.526578061578,0.488306,13.0
Tenosynovitis,0.526523767862,0.44696,27.0
Orthostatic_hypotension,0.526502932824,0.778369,169.0
Ejaculation_disorder,0.52649740544,0.752944,36.0
Application_site_reaction,0.526384880552,0.493093,35.0
Nystagmus,0.526381067907,0.847001,63.0
Dermatitis_exfoliative,0.526094022037,0.779203,154.0
Dementia,0.526002836247,0.522352,27.0
Anxiety,0.525748630891,0.703699,339.0
Rales,0.525285993304,0.624155,23.0
Iron_deficiency_anaemia,0.525144540145,0.529857,13.0
Prostatitis,0.525092193842,0.444046,12.0
Renal_failure_chronic,0.524769206019,0.468844,12.0
Carpal_tunnel_syndrome,0.524760327308,0.652147,24.0
Hyperreflexia,0.524701013578,0.692823,43.0
Inflammatory_bowel_disease,0.524693080357,0.849882,23.0
Meningitis_aseptic,0.524565757893,0.387152,19.0
Hypersensitivity,0.524548893936,0.792398,504.0
Hyperprolactinaemia,0.524526270457,0.497919,17.0
Angiopathy,0.52427690325,0.711472,152.0
Wound_infection,0.52425997426,0.457147,14.0
Epigastric_discomfort,0.524123120974,0.72809,31.0
Migraine,0.524034680423,0.760115,148.0
Albuminuria,0.523867139898,0.780113,87.0
Back_pain,0.523425425543,0.737344,287.0
Eructation,0.523346332838,0.775578,106.0
Pain_in_extremity,0.523319752816,0.762636,122.0
Epistaxis,0.523005541883,0.729752,223.0
Aspiration,0.522961590585,0.411993,27.0
Grand_mal_convulsion,0.522950931317,0.62213,38.0
Polydipsia,0.522939550847,0.513429,15.0
Lung_neoplasm_malignant,0.522929405225,0.292067,20.0
Lethargy,0.5227922871,0.727895,121.0
Hypoxia,0.522773826127,0.811818,73.0
Hyperhidrosis,0.522599727401,0.74496,393.0
Hyperglycaemia,0.52250576666,0.785856,215.0
Cardiac_fibrillation,0.521968794309,0.761701,153.0
Oculogyric_crisis,0.521732026144,0.776295,26.0
Muscle_twitching,0.521636723146,0.804797,91.0
Personality_change,0.521581712112,0.669278,24.0
Leukocytosis,0.521390173379,0.791207,98.0
Arachnoiditis,0.521215490087,0.706334,20.0
Aspartate_aminotransferase_increased,0.521114476624,0.778046,136.0
Mastitis,0.521030970982,0.373078,23.0
Night_sweats,0.520807243866,0.588996,27.0
Oral_candidiasis,0.520743410335,0.848115,75.0
Inflammation,0.520646773629,0.810446,116.0
Stridor,0.520543875102,0.602486,24.0
Decreased_appetite,0.520233099796,0.761394,420.0
Systemic_lupus_erythematosus,0.520166067076,0.869048,78.0
Pulmonary_haemorrhage,0.520119322656,0.492206,21.0
Blood_pressure_increased,0.519974517409,0.822896,69.0
Skin_discolouration,0.519941131258,0.817003,86.0
Anorgasmia,0.519646224297,0.596717,16.0
Chromaturia,0.519638326681,0.512938,18.0
Eye_disorder,0.519626429448,0.755237,123.0
Hypertensive_crisis,0.519606816118,0.451288,16.0
Epilepsy,0.519470693595,0.490433,20.0
Eosinophilia,0.51941913261,0.807501,200.0
Photophobia,0.519339018261,0.797301,97.0
Musculoskeletal_disorder,0.519308465771,0.683548,40.0
Hyperlipidaemia,0.518902802979,0.815643,67.0
Anaemia,0.518789278255,0.806591,417.0
Periodontitis,0.518643162393,0.612761,11.0
Viral_diarrhoea,0.518622542037,0.574922,21.0
Bladder_spasm,0.518482905983,0.819444,11.0
Atrial_flutter,0.518228031954,0.49254,26.0
Muscle_contractions_involuntary,0.518152539892,0.546427,34.0
Hypertrophy,0.51803813463,0.774005,144.0
Amblyopia,0.517965549915,0.820663,76.0
Toxic_epidermal_necrolysis,0.517807571747,0.800066,204.0
Body_temperature_increased,0.517566511502,0.741708,445.0
Organ_failure,0.517278117473,0.754414,20.0
Pruritus_generalised,0.517277992278,0.516442,14.0
Flushing,0.517252454227,0.726549,260.0
Torsade_de_pointes,0.517175659968,0.795548,51.0
Porphyria,0.517091333061,0.543857,25.0
Thrombocytosis,0.516984605087,0.736283,46.0
Dysarthria,0.516752264434,0.776662,81.0
Blood_urea_increased,0.516718135791,0.844152,97.0
Bradykinesia,0.516666666667,0.542019,14.0
