ADR name,Scikit-Learn Mean AUC,Tensorflow Mean AUC,Positive Count
Haemorrhagic_stroke,0.844984772571,0.641521760487,10.0
Bladder_dysfunction,0.84272800897,0.734528120311,8.0
Autonomic_nervous_system_imbalance,0.842661649102,0.691879604444,7.0
Quadriplegia,0.840986646153,0.700812342611,9.0
Nasal_disorder,0.839905088091,0.791603779061,3.0
Pneumonia_aspiration,0.8393452929,0.714616313721,11.0
Retinal_vascular_disorder,0.838326154484,0.791991414517,6.0
Inguinal_hernia,0.836419291387,0.79285011651,6.0
Eczema_infected,0.834959945433,0.843721881984,3.0
Bone_density_decreased,0.834959945433,0.841806228775,3.0
Schizophreniform_disorder,0.831423717742,0.665569886812,5.0
Myoglobinuria,0.831389864453,0.361546889966,3.0
Pyogenic_granuloma,0.827625073772,0.753930475334,3.0
Cervix_disorder,0.826343134125,0.925572519084,3.0
Pulseless_electrical_activity,0.823044593039,0.563076351558,3.0
Infertility_female,0.822058436431,0.678548448422,4.0
Pharyngitis_streptococcal,0.821966180371,0.773301650457,6.0
Pregnancy_test_positive,0.821707556413,0.385559554942,7.0
Paraparesis,0.821612079327,0.822271467682,15.0
Facial_paresis,0.82142196352,0.731581769656,9.0
Small_intestinal_obstruction,0.818691651265,0.716164967033,5.0
Athetosis,0.814515426813,0.88706837334,3.0
Chorioretinitis,0.813684570896,0.689713444925,3.0
Faecalith,0.811906584456,0.709861121626,18.0
Lip_dry,0.810236684646,0.764840485819,10.0
Umbilical_cord_compression,0.809160305344,0.49713740458,3.0
Spinal_cord_compression,0.809160305344,0.500954198473,3.0
Parotitis,0.807779565264,0.845992655201,8.0
Spine_malformation,0.806355588577,0.566491363528,4.0
Bladder_disorder,0.805874840358,0.611749680715,5.0
Retinal_vein_occlusion,0.805434878334,0.798836529686,6.0
Chapped_lips,0.804566016398,0.758872542807,6.0
Lymphocytic_leukaemia,0.802261585057,0.579690996181,8.0
Injection_site_haemorrhage,0.799452491976,0.728422053951,14.0
Hypopyon,0.797757174318,0.618094909734,5.0
Cataract_nuclear,0.797757174318,0.613025201242,5.0
Spinal_cord_infarction,0.797757174318,0.619362336857,5.0
Cataract_cortical,0.797757174318,0.61175777412,5.0
Prostatic_dysplasia,0.797757174318,0.610490346997,5.0
Cushing's_syndrome,0.796230326002,0.750094071926,12.0
Tendinous_contracture,0.795990010367,0.699105352611,7.0
Riley-Day_syndrome,0.794401304437,0.741189201837,4.0
Bulimia_nervosa,0.793254578701,0.616869358256,3.0
Conjunctivitis_allergic,0.790763262028,0.83627453826,3.0
Eyelids_pruritus,0.790763262028,0.84514652812,3.0
Alcohol_poisoning,0.790623070423,0.616032546879,8.0
Ovarian_disorder,0.790119782589,0.774861340697,17.0
Cardiac_tamponade,0.789873262869,0.497587590527,7.0
Hypertrophic_cardiomyopathy,0.789459409186,0.828736132252,16.0
Lichen_planus,0.786408247328,0.693667723553,10.0
Parkinsonian_gait,0.785305343511,0.637404580153,3.0
Lacrimation_decreased,0.785036023125,0.751991264758,4.0
Sulphaemoglobinaemia,0.782323033667,0.639442477747,3.0
Pyoderma,0.782110922413,0.728903579074,8.0
Nail-patella_syndrome,0.781488549618,0.699427480916,3.0
Nephrosclerosis,0.781488549618,0.690839694656,3.0
Peliosis_hepatis,0.781078615561,0.79219646576,10.0
Ventricular_hypertrophy,0.780817345369,0.165762052651,3.0
Atrophic_vulvovaginitis,0.780715757699,0.704336342263,3.0
Masked_facies,0.780393393078,0.843021552291,5.0
Venous_occlusion,0.780288638193,0.743101343991,7.0
Tooth_impacted,0.779208334078,0.702000908082,24.0
Rhinitis_perennial,0.778416347382,0.816730523627,6.0
Intestinal_haemorrhage,0.77830223038,0.719494340282,3.0
Neutropenic_sepsis,0.777539256609,0.671447028424,10.0
Encephalitis,0.777189375853,0.672981191493,10.0
Stillbirth,0.777021380895,0.640893402497,8.0
Radial_nerve_palsy,0.776973945181,0.571609632446,4.0
Joint_crepitation,0.776778026103,0.860215365861,3.0
Ingrowing_nail,0.776742712294,0.615577166813,4.0
Peripheral_motor_neuropathy,0.776709811049,0.63457936274,9.0
Lipoatrophy,0.776365609932,0.653597381891,6.0
Urogenital_disorder,0.775301659496,0.712257249666,10.0
Fat_embolism,0.7728515625,0.815223524306,15.0
Myelitis_transverse,0.771292532863,0.717900344293,4.0
Pressure_of_speech,0.77118828549,0.718961338635,3.0
Blindness_cortical,0.771061105975,0.759083688879,23.0
Heart_rate_irregular,0.770236401022,0.603245983173,12.0
Myelofibrosis,0.765638968652,0.644791399422,5.0
Blood_cholesterol_increased,0.764921282399,0.762263986018,23.0
Dental_plaque,0.764367816092,0.773307790549,6.0
Lung_infection,0.763216753447,0.623496496054,10.0
Capillary_permeability,0.762466675408,0.418738982853,3.0
Large_intestine_perforation,0.762466675408,0.415894555891,3.0
Liver_function_test_normal,0.762466675408,0.418724414725,3.0
Dacryostenosis_acquired,0.762466675408,0.418738982853,3.0
Exophthalmos,0.75945830775,0.779114829388,27.0
Cerebellar_syndrome,0.758453618102,0.75697274228,11.0
Duodenal_ulcer_perforation,0.757837652783,0.859239106682,3.0
Muscle_fatigue,0.757553768903,0.347613657253,3.0
Monocyte_count_increased,0.75628634178,0.5647161834,3.0
Varices_oesophageal,0.755080634588,0.397272846467,4.0
Renal_failure_chronic,0.753746481673,0.713642094636,12.0
Hypoglycaemic_coma,0.753160102168,0.529315299103,3.0
Varicella,0.752976530247,0.701845279365,16.0
Autoimmune_haemolytic_anaemia,0.752273057327,0.497954172723,5.0
Motion_sickness,0.751758334964,0.71203758074,7.0
Motor_dysfunction,0.751530387551,0.452033176747,5.0
Breast_engorgement,0.748888074248,0.603361019969,12.0
Cell_death,0.747827784408,0.690321787799,36.0
Organising_pneumonia,0.747169520544,0.647110713146,8.0
Electrocardiogram_T_wave_inversion,0.747090825802,0.752886512665,6.0
Pneumocystis_jirovecii_pneumonia,0.747044948921,0.743624793209,17.0
Lymphoproliferative_disorder,0.745648955642,0.644098315703,19.0
Adrenal_disorder,0.744964561824,0.721449601747,6.0
Injection_site_infection,0.744731741152,0.669247027744,10.0
Colon_cancer,0.744681023921,0.70100887498,7.0
Acute_pulmonary_oedema,0.74367118738,0.613833859133,6.0
Ophthalmoplegia,0.743038624073,0.726503186273,11.0
Facial_pain,0.742967607488,0.587924100614,5.0
Testicular_pain,0.74245012969,0.763165495129,15.0
Carbohydrate_tolerance_decreased,0.74206671056,0.748175618504,28.0
Telangiectasia,0.741188421634,0.70547046627,20.0
Hyperparathyroidism,0.740458015267,0.328244274809,3.0
Abscess_sterile,0.739977422692,0.767584257721,16.0
Calcinosis,0.738833729146,0.667648810776,15.0
Glomerulonephritis_membranous,0.737950976693,0.483161843671,3.0
Prostatic_adenoma,0.737127390938,0.626505674397,3.0
Glomerulosclerosis,0.736899573962,0.639807746678,6.0
Chronic_allograft_nephropathy,0.736899573962,0.640451190859,6.0
Congenital_arterial_malformation,0.736899573962,0.64680276486,6.0
Post_transplant_lymphoproliferative_disorder,0.736899573962,0.638525732893,6.0
Hepatic_artery_thrombosis,0.736899573962,0.634716250865,6.0
Focal_segmental_glomerulosclerosis,0.736899573962,0.639817495832,6.0
Arterial_spasm,0.735619997465,0.626846246088,6.0
Withdrawal_syndrome,0.733603257782,0.72375851418,25.0
Drug_hypersensitivity,0.732300638551,0.707093125062,16.0
Bladder_spasm,0.732049398141,0.553694423235,11.0
Eosinophil_count_increased,0.731773956109,0.502273177802,6.0
Pregnancy_test_false_positive,0.731677746537,0.286601207212,6.0
Sick_sinus_syndrome,0.730805627612,0.719441763427,8.0
Acute_abdomen,0.730579059767,0.730540013154,8.0
Hydrocephalus,0.730092695761,0.598243341134,11.0
Upper_gastrointestinal_haemorrhage,0.729986204947,0.666732473458,5.0
Skin_warm,0.729961832061,0.75858778626,3.0
Application_site_atrophy,0.729961832061,0.763358778626,3.0
Asteatosis,0.729961832061,0.761450381679,3.0
Lymphocele,0.729705748026,0.639489136817,7.0
Mycobacterial_infection,0.729705748026,0.637172962745,7.0
Sinus_arrest,0.728221260061,0.642247359652,17.0
Myocarditis,0.727785158353,0.644664553837,21.0
Lymphangitis,0.727603068989,0.718692680768,8.0
Febrile_neutropenia,0.727503609968,0.724250100031,70.0
Varicose_vein,0.727295541525,0.722137619371,33.0
Hypopnoea,0.726145038168,0.661259541985,3.0
Blood_phosphorus_decreased,0.725376073626,0.526676123346,5.0
Corneal_degeneration,0.724676951765,0.529041562869,3.0
Hepatosplenomegaly,0.72442383397,0.619300108053,11.0
Suicidal_behaviour,0.723655347899,0.700878886257,4.0
Obliterative_bronchiolitis,0.722838191229,0.674744941986,10.0
Acute_coronary_syndrome,0.722581316071,0.370871639385,7.0
Aspergillus_infection,0.722404435027,0.434964541066,3.0
Sticky_skin,0.722127320417,0.658139340013,18.0
Acute_psychosis,0.722049324721,0.68079614406,9.0
Respiration_abnormal,0.721208310179,0.501176397947,6.0
Pancreatitis_haemorrhagic,0.721022835131,0.684878052649,14.0
Diabetic_hyperosmolar_coma,0.720942298203,0.652718921429,3.0
Compression_fracture,0.719369505561,0.7362139778,22.0
Haematological_malignancy,0.71918002273,0.26173318438,5.0
Necrotising_fasciitis,0.718916591685,0.727191149295,4.0
Ichthyosis,0.718554762063,0.700184767142,21.0
Lenticular_opacities,0.718011507895,0.688216426543,18.0
Hemianopia,0.717400453011,0.649366792431,7.0
Hyperprolactinaemia,0.716323676021,0.601199438481,17.0
Second_primary_malignancy,0.716289542125,0.68125359634,24.0
Anaemia_macrocytic,0.716037058785,0.673885952894,7.0
Posterior_reversible_encephalopathy_syndrome,0.716027447119,0.482258976534,6.0
Paronychia,0.715565375261,0.399229756644,6.0
Muscle_mass,0.715486654885,0.743496695273,21.0
Skin_test_positive,0.715486654885,0.743335539573,21.0
Alkalosis_hypokalaemic,0.715486654885,0.743551939992,21.0
Drug_reaction_with_eosinophilia_and_systemic_symptoms,0.714871886965,0.738084775294,14.0
Red_blood_cell_count_decreased,0.714327657076,0.57669227507,9.0
Seborrhoea,0.714306446463,0.804511460057,3.0
Ileitis,0.713920817369,0.517560664112,5.0
Atrioventricular_block_second_degree,0.713845834536,0.618967662674,19.0
Haemangioma,0.713673218964,0.562170524226,9.0
Cytomegalovirus_infection,0.71329172921,0.593502392447,12.0
Gastric_haemorrhage,0.713282247765,0.598339719029,6.0
Wound_infection,0.712651704221,0.663154120131,14.0
Rash_macular,0.712450236013,0.718186488876,11.0
Lactic_acidosis,0.711820094162,0.697700077451,11.0
Grimacing,0.711660329531,0.501040064242,3.0
Nodal_arrhythmia,0.71150999901,0.595950895951,12.0
Salmonellosis,0.711363695366,0.554049477284,7.0
Leukoplakia,0.711285231944,0.618738990018,6.0
Poisoning,0.711192751478,0.712297805312,25.0
Basal_cell_carcinoma,0.711029568323,0.676111967177,21.0
Renal_papillary_necrosis,0.710302256279,0.760536398467,8.0
Neutropenic_infection,0.709790874525,0.277568977284,4.0
Electrolyte_imbalance,0.70927526683,0.720227296383,45.0
Skin_cancer,0.70903479851,0.686624974308,36.0
Swollen_tongue,0.708770497436,0.697556390711,16.0
Mass,0.708687351864,0.724461084839,44.0
Skin_fragility,0.708417419789,0.554473399433,4.0
Nasal_oedema,0.707820429277,0.648115088754,5.0
Embolism_venous,0.707801645891,0.676893904019,9.0
Dermal_cyst,0.707327139371,0.651396241376,6.0
Pulmonary_toxicity,0.707263873799,0.661254072981,20.0
Nail_discolouration,0.707128218836,0.527975288841,8.0
Metastases_to_liver,0.706356634494,0.270605440187,4.0
Pruritus_generalised,0.705888641644,0.646893635266,14.0
Porphyria,0.704972674194,0.650372696721,25.0
Pericardial_effusion,0.704232649146,0.685454161579,41.0
Lipids_abnormal,0.704198473282,0.571564885496,3.0
Hepatitis_chronic_active,0.704181402888,0.66675262796,10.0
Breast_discharge,0.703702475685,0.508213806202,10.0
Bronchiolitis,0.703591437212,0.659039108895,11.0
Hypopituitarism,0.702935068149,0.544753084875,5.0
Oral_disorder,0.702530787174,0.717215955789,13.0
Arrhythmia_supraventricular,0.702371375901,0.696600748562,21.0
Peroneal_nerve_palsy,0.702094293368,0.706889892311,9.0
Oesophagitis_ulcerative,0.702056205773,0.701529638557,26.0
Transplant_rejection,0.70195873008,0.633638131892,8.0
Hydronephrosis,0.701957650884,0.70201155141,23.0
Nitrogen_balance_negative,0.701882743643,0.722881887636,24.0
Asthenopia,0.701557472945,0.833131032466,4.0
Granuloma,0.701540329189,0.722130680172,9.0
Genital_discharge,0.701335877863,0.568702290076,3.0
Amyotrophic_lateral_sclerosis,0.701239262076,0.682167154699,4.0
Vascular_anomaly,0.700803208126,0.707682110003,7.0
Dermatitis_allergic,0.700632800086,0.626087026053,19.0
Mucosal_inflammation,0.700532112768,0.6888947694,48.0
Cor_pulmonale,0.700408285684,0.128048839482,3.0
Muscle_atrophy,0.699420849421,0.660102960103,14.0
Benign_intracranial_hypertension,0.699236886312,0.699130149055,39.0
Hypercapnia,0.699133602299,0.704945868284,4.0
Soft_tissue_disorder,0.699129862533,0.554659622697,5.0
Torticollis,0.697735313057,0.73218632927,21.0
Gastric_cancer,0.697360740838,0.453625147876,7.0
Transfusion_reaction,0.697268742925,0.609467970859,4.0
Ischaemic_neuropathy,0.696276386522,0.587935647723,4.0
Odynophagia,0.696005979656,0.254572487082,5.0
Myocardial_rupture,0.695943464799,0.749470051773,19.0
Pharyngeal_disorder,0.695827665942,0.548447365632,5.0
Dependence,0.695389999327,0.654603270745,17.0
Amyloidosis,0.694496850782,0.670739848489,3.0
Blood_prolactin_increased,0.692239151742,0.665627134753,11.0
Bundle_branch_block_left,0.691163807699,0.495929236931,4.0
Eye_inflammation,0.689731805301,0.66858492613,9.0
Elderly,0.68937036186,0.69130689168,25.0
Extravasation,0.687772951342,0.712844098316,70.0
Eyelid_disorder,0.687721874348,0.685272260331,5.0
Arteritis,0.687552195472,0.757815456384,9.0
Choking_sensation,0.687318416691,0.528005264697,4.0
Intraocular_pressure_increased,0.686908946977,0.730157228525,44.0
Bladder_pain,0.686771536915,0.660448510592,11.0
Pulmonary_arterial_hypertension,0.686664925164,0.426929440107,3.0
Lens_disorder,0.68665577342,0.657026143791,26.0
Tinea_infection,0.686364832851,0.795583389391,5.0
Type_IV_hypersensitivity_reaction,0.685768117018,0.675842738343,9.0
Disinhibition,0.685188187097,0.735771758673,6.0
Squamous_cell_carcinoma,0.68476660463,0.668736074776,20.0
Lymphoedema,0.683798301375,0.690564981481,25.0
Idiopathic_pulmonary_fibrosis,0.683588761175,0.526132607996,6.0
Red_blood_cell_abnormality,0.683373230635,0.583182091164,7.0
Nodal_rhythm,0.683252013582,0.691237263399,6.0
Protein_total_decreased,0.68320610687,0.549618320611,3.0
Breast_mass,0.682850269156,0.531659056999,7.0
Malignant_melanoma,0.681463508922,0.622934003405,25.0
Optic_atrophy,0.68034038832,0.663523153901,13.0
Ascites,0.680306672842,0.688286246563,49.0
Hyperadrenocorticism,0.679953468656,0.724136402246,24.0
Cardiomegaly,0.67902750796,0.692950319899,45.0
Ophthalmic_herpes_simplex,0.67900661337,0.491721507263,8.0
Abnormal_behaviour,0.678768430311,0.579743109731,9.0
Conjunctival_haemorrhage,0.677666556635,0.572622149384,25.0
Cranial_nerve_paralysis,0.677657755902,0.706659494827,6.0
Ketosis,0.676906927052,0.68209600477,10.0
Vaginal_infection,0.676678344266,0.656973017293,10.0
Acute_respiratory_distress_syndrome,0.675792007151,0.60058432782,27.0
Atrioventricular_block_first_degree,0.675099387094,0.710986930438,20.0
Gastrointestinal_oedema,0.674829872007,0.592867613887,5.0
Ileus_paralytic,0.67481884058,0.665177046518,34.0
Lung_neoplasm_malignant,0.674290237471,0.565986645627,20.0
Feeling_drunk,0.673806269549,0.504173700146,7.0
Growth_retardation,0.673797280526,0.723823585447,18.0
Endometrial_stromal_sarcoma,0.673514060155,0.660783258302,9.0
Dermatomyositis,0.672879802677,0.345323452565,8.0
Breast_enlargement,0.671989946014,0.69384044221,53.0
Hyporeflexia,0.671942755556,0.714178820009,33.0
Onycholysis,0.671692833303,0.586346173442,21.0
Fluid_retention,0.671443850006,0.677160168284,66.0
Ketonuria,0.670752217188,0.734965287389,6.0
Skin_striae,0.670659463901,0.690608929352,41.0
Eye_swelling,0.670639715755,0.528487572453,10.0
Infertility,0.670296238485,0.627951179809,18.0
Hirsutism,0.670192586253,0.692279188873,79.0
Electrocardiogram_ST_segment_elevation,0.670183674066,0.651143575795,4.0
Abdominal_mass,0.670088619812,0.547750138925,4.0
Mucous_membrane_disorder,0.669852514892,0.638823582116,33.0
Corneal_deposits,0.66921963172,0.608886083886,12.0
Ovarian_failure,0.668618072953,0.394438233529,5.0
Bronchopneumonia,0.667655937074,0.727028708254,6.0
Blood_triglycerides_increased,0.667308620871,0.657288388051,9.0
Cataract_subcapsular,0.667069805055,0.675765345448,36.0
Increased_tendency_to_bruise,0.666646409122,0.625577701774,12.0
Necrosis_ischaemic,0.666569172273,0.639620503071,5.0
Leukoderma,0.666506533681,0.649867554826,44.0
Gastrointestinal_tract_irritation,0.666091978102,0.632774705324,21.0
Septic_shock,0.665685328185,0.610323235323,13.0
Hyperphosphataemia,0.665286127421,0.607413120588,29.0
Lipoma,0.664547763407,0.512503931176,7.0
Dermatitis_atopic,0.664335578524,0.625721408458,30.0
Vulvovaginal_pain,0.663875211344,0.777926739665,5.0
Nasal_septum_perforation,0.663148670542,0.678650506666,15.0
Neoplasm_skin,0.663013450774,0.656415533592,23.0
Saliva_altered,0.662213740458,0.562022900763,3.0
Subarachnoid_haemorrhage,0.661385171499,0.660281432284,13.0
Tachyarrhythmia,0.661363321133,0.521065267617,11.0
Multiple_hereditary_exostosis,0.661261837502,0.637557737462,10.0
Fluid_overload,0.661076224317,0.619326618338,33.0
Pelvic_inflammatory_disease,0.660285770209,0.739410843609,7.0
Sepsis,0.660267212548,0.627131670888,117.0
Bradykinesia,0.659971821134,0.652039197241,14.0
Optic_ischaemic_neuropathy,0.659786488522,0.790450928382,9.0
Nasal_discomfort,0.659586505854,0.697398066396,19.0
Pituitary_tumour,0.659351145038,0.18606870229,3.0
Blood_glucose_increased,0.658829479613,0.620273135033,35.0
Metabolic_disorder,0.658719574736,0.668308066786,7.0
Skin_lesion,0.658460184322,0.643541324576,12.0
Angina_unstable,0.65840246355,0.499699068817,17.0
Hypoproteinaemia,0.657771454595,0.677666475403,32.0
Hordeolum,0.657267272641,0.641568684385,11.0
Cleft_palate,0.65683535468,0.500549768222,11.0
Plantar_fasciitis,0.656781024246,0.625760434032,4.0
Iron_deficiency,0.656744381744,0.648075685576,13.0
Iron_deficiency_anaemia,0.656744381744,0.643063805564,13.0
Macular_degeneration,0.656662563866,0.541298534148,9.0
Cervical_dysplasia,0.656572747067,0.55071495889,5.0
Antisocial_behaviour,0.656501548491,0.628419109642,6.0
Cardiogenic_shock,0.656252917058,0.41188516307,11.0
Coombs_test_positive,0.656235071608,0.736480360329,6.0
Bacteraemia,0.655725540171,0.573502590667,8.0
Oesophageal_spasm,0.655686064925,0.728292597593,7.0
Dizziness_postural,0.655572483914,0.653878613624,17.0
Azoospermia,0.655336944719,0.655030920342,30.0
High_density_lipoprotein_decreased,0.655128205128,0.683012820513,7.0
Skin_toxicity,0.654883538853,0.511470770536,9.0
Personality_change,0.654752926812,0.741123700192,24.0
Alkalosis,0.654521196946,0.657242439689,37.0
Osteonecrosis,0.654211787872,0.687120470766,44.0
Blepharospasm,0.653840954468,0.744190194308,12.0
Platelet_disorder,0.653790586242,0.625567612065,10.0
Prostate_cancer,0.653448358046,0.548545096821,10.0
Congenital_cardiovascular_anomaly,0.652536305498,0.451324993469,3.0
Testicular_swelling,0.651737451737,0.647104247104,10.0
Retinal_vein_thrombosis,0.651477484328,0.833991401246,7.0
Dysplasia,0.650641446044,0.559781949437,10.0
Acute_myeloid_leukaemia,0.650394580627,0.637098227796,16.0
Feeling_cold,0.650358260096,0.586516908964,28.0
Hyperuricosuria,0.650343079411,0.363879055403,3.0
Tongue_coated,0.650205482029,0.428354043285,7.0
Eclampsia,0.650117551447,0.494214340309,3.0
Breast_disorder_male,0.650057102859,0.730282935455,6.0
Hypomania,0.649464747139,0.658804319269,15.0
Hypocholesterolaemia,0.649151092393,0.511523500336,4.0
Diaphragmatic_hernia,0.649145801529,0.468487223594,15.0
Multi-organ_failure,0.649025645878,0.59054779527,12.0
Methaemoglobinaemia,0.648951110579,0.700440307417,15.0
Dyspnoea_exertional,0.648682596712,0.552899759125,12.0
Tongue_ulceration,0.647633653536,0.704186967013,9.0
Hypohidrosis,0.646993422846,0.623628339695,9.0
Sleep_apnoea_syndrome,0.64604883398,0.589495291363,11.0
Pain_in_jaw,0.645842547357,0.638540508654,25.0
Vulvovaginal_dryness,0.644919185872,0.569380009312,14.0
Affective_disorder,0.644879981662,0.614565527066,9.0
Fasciitis,0.644152872779,0.639201384717,10.0
Rash_pustular,0.643344099599,0.589328817673,43.0
Skin_hypertrophy,0.642996969484,0.579928863078,39.0
Localised_infection,0.642838630529,0.762966754412,8.0
Epidermolysis_bullosa,0.642449767483,0.581355473663,4.0
Sinus_tachycardia,0.642141637004,0.601114888385,29.0
Conduction_disorder,0.641970518679,0.609655712954,17.0
Endometriosis,0.641909384535,0.625019215683,9.0
Dermatitis_acneiform,0.641821126209,0.651553250825,34.0
Tearfulness,0.641596716485,0.635908897403,7.0
Salivary_gland_enlargement,0.641142176786,0.595207249785,20.0
Cardiomyopathy,0.641136394518,0.667424116542,54.0
Atrioventricular_block_complete,0.641103206092,0.600965024929,18.0
Dyspareunia,0.640523829477,0.511927957858,11.0
Gangrene,0.640061352439,0.515124674853,11.0
Bone_marrow_failure,0.639851499193,0.647957261433,97.0
Progressive_multifocal_leukoencephalopathy,0.639660672345,0.510649560066,16.0
Scrotal_oedema,0.639158479558,0.595972858485,16.0
Abnormal_sensation_in_eye,0.638976896879,0.577116285162,10.0
Intestinal_perforation,0.638692143211,0.561240680894,21.0
"""Hallucination_auditory""",0.638386377194,0.780863774184,7.0
Analgesic_therapy,0.638237354392,0.495295520281,5.0
Blood_glucose_decreased,0.638060050532,0.621724007741,21.0
Virilism,0.637830827634,0.538924758733,5.0
Deafness,0.637790748077,0.634321336514,88.0
